"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"ST","2023-07-14","80.3","-2.15","5.47","Schwarber, Kyle",656941,506433,,"called_strike",,,,,1,"Kyle Schwarber doubles (12) on a ground ball to right fielder Fernando Tatis Jr.","R","L","R","PHI","SD","S",,,0,0,2023,"1.74","-0.23","-0.29","2.89",,,,1,5,"Bot",,,,,596142,,,0.8277698037810034,-116.84616345252559,1.4728316375219122,15.650335868101395,23.701990341037682,-34.77639659100466,"3.1","1.49",,,,"80.2",2756,"6.4",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.07",,,,,,,,38,1,"Sweeper",1,3,1,3,3,1,1,3,"Infield shade","Standard",54,"0","-0.026",,
"KC","2023-07-14","80.1","-1.96","5.64","Schwarber, Kyle",656941,506433,"walk","ball",,,,,7,"Kyle Schwarber walks.","R","L","R","PHI","SD","B",,,3,2,2023,"0.84","-1.18","-0.62","1.42",,,,1,3,"Bot",,,,,596142,,,1.3782647274691997,-116.635673562842,-0.34941152364327577,7.389227487757397,23.53439133868016,-43.06237816934008,"3.06","1.52",,,,"80.2",2879,"6.5",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.03",,0.695903,"0.7",1,0,0,,22,6,"Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shade","Standard",41,"0.026","0.227",,
"KC","2023-07-14","77.2","-1.93","5.62","Schwarber, Kyle",656941,506433,,"swinging_strike",,,,,8,"Kyle Schwarber walks.","R","L","R","PHI","SD","S",,,3,1,2023,"0.97","-1.19","-0.24","1.87",,,,1,3,"Bot",,,,,596142,,,1.8160763761382936,-112.4100317034125,1.2345982775398252,7.818908408097001,22.60377874781054,-42.67335550747844,"3.32","1.59",,,,"77.2",2737,"6.5",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.02",,,,,,,,22,5,"Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shade","Standard",45,"0","-0.066",,
"FF","2023-07-14","94","-2.16","5.48","Schwarber, Kyle",656941,506433,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","SD","B",,,2,1,2023,"-0.49","1.42","1.15","1.98",,,,1,3,"Bot",,,,,596142,,,9.715491882035366,-136.5077001710381,-6.564009929984013,-8.22194089373492,29.055506651131545,-13.05634819357322,"3.06","1.49",,,,"94.6",2340,"6.7",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"53.8",,,,,,,,22,4,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shade","Standard",209,"0","0.077",,
"FF","2023-07-14","93.4","-2.12","5.54","Schwarber, Kyle",656941,506433,,"foul",,,,,1,"Kyle Schwarber walks.","R","L","R","PHI","SD","S",,,2,0,2023,"-0.4","1.43","-0.5","3.28",,,,1,3,"Bot",,,,,596142,,,5.085019631359908,-135.9506804356048,-3.2411252186786603,-6.074086366940441,30.168898536669307,-13.892244680079155,"3.32","1.59",255,"76.6",36,"93.9",2363,"6.6",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"53.9",,,,,,,,22,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shade","Standard",206,"0","-0.039",,
"SL","2023-07-14","85.8","-2.03","5.62","Schwarber, Kyle",656941,506433,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","SD","B",,,1,0,2023,"0.38","-0.06","1.19","1.9",,,,1,3,"Bot",,,,,596142,,,6.863168308929754,-124.91909576033846,-2.4339216828349457,2.6659506800406048,24.051601357400266,-32.583530876697786,"3.1","1.47",,,,"86.2",2827,"6.4",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.06",,,,,,,,22,2,"Slider",0,3,0,3,3,0,0,3,"Infield shade","Standard",91,"0","0.042",,
"FF","2023-07-14","94.7","-2.1","5.61","Schwarber, Kyle",656941,506433,,"ball",,,,,11,"Kyle Schwarber walks.","R","L","R","PHI","SD","B",,,0,0,2023,"-0.37","1.44","-0.73","3.69",,,,1,3,"Bot",,,,,596142,,,4.41374251549979,-137.83664206520686,-2.5550180467243973,-5.728667238030776,31.828077223642783,-13.487844891418915,"3.08","1.49",,,,"94.8",2390,"6.4",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.09",,,,,,,,22,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shade","Standard",209,"0","0.025",,
"SI","2023-07-14","95.4","-2.59","6.45","Schwarber, Kyle",656941,472610,"walk","ball",,,,,14,"Kyle Schwarber walks.   Drew Ellis to 3rd.    Brandon Marsh to 2nd.","R","L","R","PHI","SD","B",,,3,0,2023,"-1.02","1.02","1.21","2.17",,656403,669016,1,9,"Bot",,,,,596142,,,12.302547401504611,-138.3045381601486,-7.93951965016668,-15.81697692025522,29.75315005353249,-17.3920834295286,"2.94","1.42",,,,"95.6",2311,"6.5",717418,472610,596142,630105,673490,592518,593428,665742,663757,665487,"53.97",,0.695903,"0.7",1,0,0,,78,4,"Sinker",3,8,3,8,8,3,3,8,"Standard","Standard",208,"0.026","0.27",,
"SI","2023-07-14","97.4","-2.43","6.39","Schwarber, Kyle",656941,472610,,"ball",,,,,14,"Kyle Schwarber walks.   Drew Ellis to 3rd.    Brandon Marsh to 2nd.","R","L","R","PHI","SD","B",,,2,0,2023,"-1.07","1.03","0.5","0.71",,656403,669016,1,9,"Bot",,,,,596142,,,10.370848739809988,-140.9773185688598,-12.121458987595066,-16.61079233126049,31.40887294501167,-15.731059653506703,"3.13","1.49",,,,"97.9",2268,"6.8",717418,472610,596142,630105,673490,592518,593428,665742,663757,665487,"53.67",,,,,,,,78,3,"Sinker",3,8,3,8,8,3,3,8,"Standard","Standard",209,"0","0.178",,
"ST","2023-07-14","73.7","2.79","4.72","Schwarber, Kyle",656941,676680,"field_out","hit_into_play",,,,,4,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","L","PHI","SD","X",4,"popup",2,2,2023,"-1.79","0.42","-0.4","2.56",,,656403,2,7,"Bot",174.79,146.61,,,596142,,,-3.373978907215299,-107.29609418665079,2.1805399060124007,-13.09751000336207,19.868471744334894,-29.57156770294799,"3.32","1.59",155,"81.2",64,"73.1",2607,"6",717418,676680,596142,630105,673490,592518,593428,665742,663757,665487,"54.53",0.011,0.016,"0",1,0,0,3,59,6,"Sweeper",1,6,1,6,6,1,1,6,"Infield shade","Standard",280,"-0.007","-0.202",,
"FS","2023-07-14","87.8","-2.65","6.42","Schwarber, Kyle",656941,472610,,"ball",,,,,13,"Kyle Schwarber walks.   Drew Ellis to 3rd.    Brandon Marsh to 2nd.","R","L","R","PHI","SD","B",,,1,0,2023,"-0.99","0.53","-1.94","1.24",,656403,669016,1,9,"Bot",,,,,596142,,,3.8060655959095633,-127.69486998674424,-7.586293560837934,-11.585993063034142,25.299087905762676,-25.06994224977143,"3.15","1.52",,,,"88.6",1249,"6.7",717418,472610,596142,630105,673490,592518,593428,665742,663757,665487,"53.8",,,,,,,,78,2,"Split-Finger",3,8,3,8,8,3,3,8,"Standard","Standard",223,"0","0.131",,
"ST","2023-07-14","73.1","2.83","4.62","Schwarber, Kyle",656941,676680,,"foul",,,,,8,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","L","PHI","SD","S",,,2,2,2023,"-1.74","0.16","-0.19","1.9",,,656403,2,7,"Bot",,,,,596142,,,-3.0482374499808573,-106.42624733306504,1.6565228797624676,-12.541961036806386,20.424771077104694,-31.52099273971943,"3.32","1.59",7,"47.5",-16,"72.3",2674,"5.9",717418,676680,596142,630105,673490,592518,593428,665742,663757,665487,"54.59",,,,,,,,59,5,"Sweeper",1,6,1,6,6,1,1,6,"Infield shade","Standard",279,"0","0",,
"ST","2023-07-14","79.2","-2.93","6.17","Schwarber, Kyle",656941,472610,,"ball",,,,,14,"Kyle Schwarber walks.   Drew Ellis to 3rd.    Brandon Marsh to 2nd.","R","L","R","PHI","SD","B",,,0,0,2023,"1.16","0.46","0.79","1.38",,656403,669016,1,9,"Bot",,,,,596142,,,5.969623141812198,-115.10263537048932,-4.465253167310441,8.977497677398674,23.470586799075157,-27.402144148360932,"3.15","1.54",,,,"78.9",2541,"6.4",717418,472610,596142,630105,673490,592518,593428,665742,663757,665487,"54.1",,,,,,,,78,1,"Sweeper",3,8,3,8,8,3,3,8,"Standard","Standard",71,"0","0.082",,
"ST","2023-07-14","73.8","2.9","4.81","Schwarber, Kyle",656941,676680,,"foul",,,,,5,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","L","PHI","SD","S",,,2,1,2023,"-1.67","0.37","0.26","2.63",,,656403,2,7,"Bot",,,,,596142,,,-2.459244830321893,-107.38883052923879,2.259045452484353,-12.319589734973547,20.806757685308888,-30.051217042316,"3.32","1.59",177,"63.1",41,"72.8",2595,"5.8",717418,676680,596142,630105,673490,592518,593428,665742,663757,665487,"54.73",,,,,,,,59,4,"Sweeper",1,6,1,6,6,1,1,6,"Infield shade","Standard",281,"0","-0.053",,
"ST","2023-07-14","73.5","2.95","4.73","Schwarber, Kyle",656941,676680,,"called_strike",,,,,5,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","L","PHI","SD","S",,,2,0,2023,"-1.67","0.43","-0.15","2.02",,,656403,2,7,"Bot",,,,,596142,,,-3.362155905223371,-106.8817824715487,1.1427494944324785,-12.056351451443403,20.617006119568195,-29.38786977775367,"3.06","1.52",,,,"72.6",2574,"5.9",717418,676680,596142,630105,673490,592518,593428,665742,663757,665487,"54.57",,,,,,,,59,3,"Sweeper",1,6,1,6,6,1,1,6,"Infield shade","Standard",282,"0","-0.043",,
"SI","2023-07-14","90.8","2.51","4.98","Schwarber, Kyle",656941,676680,,"ball",,,,,14,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","L","PHI","SD","B",,,1,0,2023,"1.42","-0.15","1.52","1.84",,,656403,2,7,"Bot",,,,,596142,,,-5.4728595897264665,-132.0748539129731,-1.5702717526477867,17.737994769838583,29.6996012761961,-33.83879360994864,"3.15","1.49",,,,"90.1",2163,"6",717418,676680,596142,630105,673490,592518,593428,665742,663757,665487,"54.51",,,,,,,,59,2,"Sinker",1,6,1,6,6,1,1,6,"Infield shade","Standard",129,"0","0.031",,
"ST","2023-07-14","75.6","2.73","4.8","Schwarber, Kyle",656941,676680,,"ball",,,,,11,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","L","PHI","SD","B",,,0,0,2023,"-1.71","0.57","-1.23","3.61",,,656403,2,7,"Bot",,,,,596142,,,-5.161415488160864,-109.8999250145996,3.6526773560956487,-12.71862522710824,21.404250845353936,-28.521777275046748,"3.13","1.54",,,,"74.7",2581,"5.9",717418,676680,596142,630105,673490,592518,593428,665742,663757,665487,"54.6",,,,,,,,59,1,"Sweeper",1,6,1,6,6,1,1,6,"Infield shade","Standard",276,"0","0.025",,
"FF","2023-07-14","94.1","-1.89","5.72","Schwarber, Kyle",656941,506433,"field_out","hit_into_play",,,,,12,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","R","PHI","SD","X",4,"popup",1,1,2023,"-0.83","1.32","0.85","2.58",,,,0,1,"Bot",141.36,112.31,,,596142,,,8.962760278886533,-136.71229485785344,-5.393554401606833,-12.412871895320285,30.25428356734404,-14.573498668866122,"3.32","1.59",222,"67.8",36,"94.4",2331,"6.5",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"53.97",0.711,0.699,"0",1,0,0,4,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",215,"-0.021","-0.228",,
"SL","2023-07-14","85.2","-1.87","5.8","Schwarber, Kyle",656941,506433,,"foul",,,,,9,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","R","PHI","SD","S",,,1,0,2023,"0.43","-0.5","0.63","1.9",,,,0,1,"Bot",,,,,596142,,,5.0123769631015,-124.06696562580396,-1.94516462441692,3.6291327122771153,22.262595598665815,-37.1744963603747,"3.32","1.59",,,,"85.6",2766,"6.3",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.19",,,,,,,,4,2,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",81,"0","-0.046",,
"SL","2023-07-14","84.9","-1.99","5.81","Schwarber, Kyle",656941,506433,,"ball",,,,,14,"Kyle Schwarber pops out to second baseman Ha-Seong Kim.","R","L","R","PHI","SD","B",,,0,0,2023,"0.29","-0.23","1.78","0.04",,,,0,1,"Bot",,,,,596142,,,8.238081003262543,-123.31276139562326,-6.741099599140551,1.497466448348433,22.636354445645242,-33.46881395638823,"3.13","1.52",,,,"85.2",2832,"6.4",717418,506433,596142,630105,673490,592518,593428,665742,663757,665487,"54.09",,,,,,,,4,1,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",73,"0","0.036",,
"SL","2023-07-09","87.3","2.28","5.71","Schwarber, Kyle",656941,666200,"strikeout","swinging_strike",,,,,13,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","S",2,,2,2,2023,"0.12","0.18","-0.99","1.88",,,,2,5,"Top",,,,,663743,,,-7.987185932230296,-126.87108762533109,-3.3865919045588293,2.890080401208396,25.614306075931086,-29.78663705155901,"3.27","1.56",,,,"86.2",2366,"5.6",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.87",,0,"0",1,0,0,,38,5,"Slider",5,2,2,5,2,5,2,5,"Strategic","Standard",64,"0.009","-0.09",,
"SL","2023-07-09","87.3","2.03","5.59","Schwarber, Kyle",656941,666200,,"ball",,,,,13,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","B",,,1,2,2023,"0.22","0.14","-1.96","-0.1",,,,2,5,"Top",,,,,663743,,,-9.875900469850423,-126.66446348149508,-7.730739114337792,4.329512399479364,24.652658547460096,-29.221988207996482,"3.11","1.51",,,,"86",2288,"5.5",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.99",,,,,,,,38,4,"Slider",5,2,2,5,2,5,2,5,"Infield shade","Standard",98,"0","0.016",,
"CH","2023-07-09","90.7","2.43","5.67","Schwarber, Kyle",656941,666200,,"foul",,,,,9,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","S",,,1,1,2023,"1.28","0.42","0.59","2",,,,2,5,"Top",,,,,663743,,,-7.236726106074852,-131.88320372204745,-4.074338945089198,16.509357815306295,28.398663690107433,-26.61956847375875,"3.27","1.56",7,"78.9",-17,"89.4",1945,"5.5",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.96",,,,,,,,38,3,"Changeup",5,2,2,5,2,5,2,5,"Standard","Standard",110,"0","-0.027",,
"FF","2023-07-09","97.8","2.3","5.67","Schwarber, Kyle",656941,666200,,"called_strike",,,,,4,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","S",,,1,0,2023,"1.26","1.12","-0.51","2.14",,,,2,5,"Top",,,,,663743,,,-10.366276054646738,-141.9232207203566,-6.520423462184842,19.46682890857143,33.09905223047738,-15.68562114729127,"3.27","1.51",,,,"96.6",2321,"5.8",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.68",,,,,,,,38,2,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",127,"0","-0.022",,
"FF","2023-07-09","97.5","2.25","5.67","Schwarber, Kyle",656941,666200,,"ball",,,,,13,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","B",,,0,0,2023,"1.19","1.21","-0.9","2.11",,,,2,5,"Top",,,,,663743,,,-11.040417551864447,-141.37057023911765,-6.750901807689142,18.46792458537115,32.552676002787805,-14.458415818381704,"3.23","1.51",,,,"96.1",2264,"5.7",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.77",,,,,,,,38,1,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Strategic",126,"0","0.016",,
"SL","2023-07-09","86.2","2.52","5.62","Schwarber, Kyle",656941,666200,"strikeout","swinging_strike",,,,,13,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","S",2,,0,2,2023,"0.13","0.12","-1.44","1.59",,,665506,1,3,"Top",,,,,663743,,,-9.531739381743716,-125.28980323563124,-3.543899693468523,3.2622441696808737,24.65348123905226,-30.41519744515802,"3.27","1.56",,,,"85",2277,"5.5",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.99",,0,"0",1,0,0,,18,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",96,"0.031","-0.188",,
"CH","2023-07-09","87.4","2.35","5.76","Schwarber, Kyle",656941,666200,,"foul",,,,,6,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","S",,,0,1,2023,"1.47","0.61","0.81","2.53",,,665506,1,3,"Top",,,,,663743,,,-6.586102577469727,-127.06938075864512,-2.824176004125464,17.32874074159595,27.058405071144445,-25.169557324392507,"3.27","1.56",266,"110.3",14,"85.5",1957,"5.2",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"55.32",,,,,,,,18,2,"Changeup",2,0,0,2,0,2,0,2,"Standard","Strategic",113,"0","-0.062",,
"SL","2023-07-09","83.9","2.52","5.72","Schwarber, Kyle",656941,666200,,"called_strike",,,,,1,"Kyle Schwarber strikes out swinging.","R","L","L","MIA","PHI","S",,,0,0,2023,"0.04","0.24","-0.42","2.79",,,665506,1,3,"Top",,,,,663743,,,-6.781439929353258,-122.0942754095667,-0.9136871297218924,1.5681840636227609,21.859746286737696,-29.77037943123711,"3.15","1.51",,,,"83.1",2363,"5.6",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.93",,,,,,,,18,1,"Slider",2,0,0,2,0,2,0,2,"Standard","Strategic",164,"0","-0.05",,
"SL","2023-07-09","80.8","2.83","5.58","Schwarber, Kyle",656941,595345,"field_out","hit_into_play",,,,,4,"Kyle Schwarber pops out to catcher Nick Fortes in foul territory.","R","L","L","MIA","PHI","X",2,"popup",2,2,2023,"-0.96","0.09","-0.48","2.14",,,669016,1,8,"Top",122.33,209.39,,,663743,,,-5.569998867928674,-117.5182658521364,-1.1552045229992387,-7.680386859452144,23.804417755689855,-31.298714110476237,"3.27","1.56",14,"78.6",81,"80.6",2542,"6.4",717426,595345,663743,643265,650333,516416,621563,650559,667472,660821,"54.14",0.003,0.003,"0",1,0,0,3,59,5,"Slider",6,2,2,6,2,6,2,6,"Infield shade","Standard",270,"0.014","-0.274",,
"SL","2023-07-09","80.5","2.91","5.55","Schwarber, Kyle",656941,595345,,"swinging_strike",,,,,13,"Kyle Schwarber pops out to catcher Nick Fortes in foul territory.","R","L","L","MIA","PHI","S",,,2,1,2023,"-1.07","0.04","-0.53","1.44",,,669016,1,8,"Top",,,,,663743,,,-5.598358295785316,-117.15365961350142,-2.46959451947692,-8.621845260019168,24.31178027192813,-31.517982468553026,"3.27","1.56",,,,"80.1",2467,"6.2",717426,595345,663743,643265,650333,516416,621563,650559,667472,660821,"54.26",,,,,,,,59,4,"Slider",6,2,2,6,2,6,2,6,"Infield shade","Standard",290,"0","-0.064",,
"SL","2023-07-09","81.8","2.8","5.6","Schwarber, Kyle",656941,595345,,"ball",,,,,11,"Kyle Schwarber pops out to catcher Nick Fortes in foul territory.","R","L","L","MIA","PHI","B",,,1,1,2023,"-1.04","0.16","-1.36","2.8",,,669016,1,8,"Top",,,,,663743,,,-7.381253311752164,-118.94092353553441,0.0011856860813892478,-8.305037642863931,24.18386934657505,-30.930196943141006,"3.29","1.51",,,,"81.7",2540,"6.4",717426,595345,663743,643265,650333,516416,621563,650559,667472,660821,"54.09",,,,,,,,59,3,"Slider",6,2,2,6,2,6,2,6,"Infield shade","Standard",271,"0","0.054",,
"FF","2023-07-09","93.6","2.73","5.81","Schwarber, Kyle",656941,595345,,"ball",,,,,11,"Kyle Schwarber pops out to catcher Nick Fortes in foul territory.","R","L","L","MIA","PHI","B",,,0,1,2023,"0.8","1.35","-1.42","3.51",,,669016,1,8,"Top",,,,,663743,,,-12.520779102217164,-135.69995615401106,-3.1223238318094526,12.684325422534613,30.760424518246438,-15.00566730432154,"3.33","1.51",,,,"93.7",2269,"6.6",717426,595345,663743,643265,650333,516416,621563,650559,667472,660821,"53.88",,,,,,,,59,2,"4-Seam Fastball",6,2,2,6,2,6,2,6,"Infield shade","Standard",140,"0","0.03",,
"SL","2023-07-09","80.7","2.63","5.64","Schwarber, Kyle",656941,595345,,"called_strike",,,,,6,"Kyle Schwarber pops out to catcher Nick Fortes in foul territory.","R","L","L","MIA","PHI","S",,,0,0,2023,"-1.22","-0.03","0.41","2.62",,,669016,1,8,"Top",,,,,663743,,,-2.609512742131872,-117.464360482526,0.05788207035140691,-10.678741807601659,24.847717398260688,-32.7035022286562,"3.29","1.55",,,,"80.3",2556,"6.3",717426,595345,663743,643265,650333,516416,621563,650559,667472,660821,"54.24",,,,,,,,59,1,"Slider",6,2,2,6,2,6,2,6,"Standard","Standard",286,"0","-0.05",,
"FF","2023-07-09","97.4","2.1","6.05","Schwarber, Kyle",656941,666200,"field_out","hit_into_play",,,,,8,"Kyle Schwarber lines out to shortstop Joey Wendle.","R","L","L","MIA","PHI","X",6,"line_drive",0,1,2023,"1.42","1.18","0.1","1.88",,,,0,1,"Top",118.27,146.83,,,663743,,,-8.44093103615569,-141.4198200927836,-8.183193163008829,20.997392077373537,33.809955902227905,-14.626331880256192,"3.27","1.56",155,"108.1",6,"95.3",2223,"5.3",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"55.2",0.663,0.614,"0",1,0,0,4,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0.022","-0.2",,
"FF","2023-07-09","97.5","2.25","5.9","Schwarber, Kyle",656941,666200,,"called_strike",,,,,7,"Kyle Schwarber lines out to shortstop Joey Wendle.","R","L","L","MIA","PHI","S",,,0,0,2023,"1.01","1.23","-0.64","1.68",,,,0,1,"Top",,,,,663743,,,-9.916774876724508,-141.46587391944223,-8.50631681296697,15.819842552193803,33.31974017510142,-13.80479058101272,"3.22","1.48",,,,"95.9",2289,"5.6",717426,666200,663743,643265,650333,516416,621563,650559,667472,660821,"54.87",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",128,"0","-0.038",,
"SL","2023-07-08","82.9","2.36","6.01","Schwarber, Kyle",656941,666129,"field_out","hit_into_play",,,,,13,"Kyle Schwarber grounds out to first baseman Yuli Gurriel.","R","L","L","MIA","PHI","X",3,"ground_ball",1,2,2023,"-0.98","-0.1","-1.15","1.46",,,,0,5,"Top",154.82,170.73,,,663743,,,-6.121716460640124,-120.56282406321846,-3.6576196249214084,-8.163774045661823,26.101568186943013,-32.53539210337358,"3.26","1.55",2,"69.7",-35,"82.6",2084,"6.4",717438,666129,663743,493329,641658,516416,542932,650559,667472,624585,"54.11",0.06,0.054,"0",1,0,0,2,41,4,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",330,"0.032","-0.173",,
"CH","2023-07-08","82.9","2.65","5.89","Schwarber, Kyle",656941,666129,,"called_strike",,,,,14,"Kyle Schwarber grounds out to first baseman Yuli Gurriel.","R","L","L","MIA","PHI","S",,,1,1,2023,"1.02","0","0.48","1.36",,,,0,5,"Top",,,,,663743,,,-6.955743404699298,-120.48193232746343,-3.8720518808796545,11.277364561091247,22.81409763978727,-31.672032556824927,"3.23","1.59",,,,"83.1",1322,"6.4",717438,666129,663743,493329,641658,516416,542932,650559,667472,624585,"54.05",,,,,,,,41,3,"Changeup",4,3,3,4,3,4,3,4,"Standard","Standard",112,"0","-0.055",,
"FC","2023-07-08","87.3","2.28","5.97","Schwarber, Kyle",656941,666129,,"called_strike",,,,,7,"Kyle Schwarber grounds out to first baseman Yuli Gurriel.","R","L","L","MIA","PHI","S",,,1,0,2023,"-0.17","0.58","-0.78","1.91",,,,0,5,"Top",,,,,663743,,,-7.030677143569955,-126.9876234083439,-4.838868461148262,-0.44822703673715586,24.364972931049135,-25.132870565682396,"3.38","1.62",,,,"87.6",2359,"6.4",717438,666129,663743,493329,641658,516416,542932,650559,667472,624585,"54.13",,,,,,,,41,2,"Cutter",4,3,3,4,3,4,3,4,"Standard","Standard",151,"0","-0.046",,
